,time step,V no,Name,Number,Diameter(µm),Length(µm),Saturation in,Saturation out,Sav,Resistance for Q,Q in single(µm3/s),Vt(µm3),partial pressure blood(mmHg),X-Area wall(???),wall thickness(µm),tissue partials(mmHg),pt_by_Vt,M,0,1,2,3,4,dptdt,dSoutdt,dSindt
31895,2453,6,C,64,6.216121873822365,243.9,0.5889999999999992,0.6077777777777778,0.5988333333333329,4.5137082116410776e-05,27894.034348932568,348621.565242321,31.16039385006516,90.74489753895769,3.1004043158657537,27.781494130679413,9685662.999868037,0.0007595754748292102,0.0002702024437968244,-914.4365557543872,3.3776518583708324,-548.5826755290303,0.0,-0.4679478805913339,-0.3333333333333333,0.0
31997,2461,4,A5,16,9.46,161.2,0.84,0.7361111111111106,0.7882777777777775,7.874815891778237e-06,111016.64818814864,1919460.3552955475,43.20358392709983,130.57293475327975,3.265971235566071,23.562788550918622,45227845.64845621,0.0007505221764432387,0.00017651954690785603,-873.1410554199905,19.64079164348828,11484.055495907429,0.0,-0.0013997598478147607,-0.16666666666666666,0.0
32272,2482,6,C,64,6.1766806491188015,243.9,0.5889999999999992,0.6073333333333333,0.5983888888888884,4.5137082116410776e-05,27850.503213822874,348621.565242321,31.13930523618175,90.32573467340276,3.0995042342233887,27.69295053303208,9654528.595891384,0.0007593131447482479,0.0002736642192842419,-908.898329128804,3.4458704104253925,-522.9705603484736,0.0,-0.18160977160439748,-0.16666666666666666,0.0
32389,2491,6,C,64,6.164603842020714,243.9,0.5889999999999992,0.6051111111111109,0.5974999999999996,4.5137082116410776e-05,27836.92203324713,348621.565242321,31.09718649515508,90.19770076164255,3.0992355087673022,27.67588363912737,9648707.01832378,0.0007592519177252125,0.00027473751690457453,-907.1998811836733,3.42045051464531,-473.22767456522325,0.0,-0.31962801840031263,-0.3333333333333333,0.0
32870,2528,6,C,64,6.1158482033706685,243.9,0.5889999999999992,0.6028888888888888,0.5963888888888884,4.5137082116410776e-05,27780.85790806081,348621.565242321,31.04464710379416,89.68230206869455,3.0981836926807262,27.59162817431318,9619278.621465987,0.0007589705917629639,0.00027913540097197905,-900.3304221130504,3.452324710370828,-410.53934464136483,0.0,-0.2603321663062918,-0.3333333333333333,0.0
33206,2554,4,A5,16,9.46,161.2,0.84,0.7338888888888884,0.7873888888888887,7.874815891778237e-06,110456.44604835221,1919460.3552955475,43.123072404942334,130.57293475327975,3.265971235566071,23.55192673820862,45207229.98056494,0.000750185258942671,0.00017651954690785603,-873.1410554199905,19.571020467092225,11622.472711976665,0.0,-0.04694986555353891,-0.3333333333333333,0.0
33220,2555,5,A6,32,7.32,154.7,0.7338888888888884,0.5872222222222214,0.6607777777777771,2.0257276147463348e-05,55439.988499362764,1304955.478573564,34.322468149601306,103.11079053651886,3.1382927268542957,17.604040447855986,22973089.30011373,0.0007308555555885057,0.000307204546285129,-674.7587661380434,16.717967707007347,8106.558318351281,0.0,-0.17249802674579354,-0.16666666666666666,0.0
33273,2559,6,C,64,6.076211373242332,243.9,0.5872222222222214,0.6011111111111109,0.5943888888888884,4.5137082116410776e-05,27733.7794673101,348621.565242321,30.95037864420361,89.26505993126553,3.0973679894685824,27.508418464941467,9590610.019201424,0.0007587127485823678,0.0002827890360134855,-894.7309466451474,3.440290412756561,-397.5175056981324,0.0,-0.6261624395927116,-0.16666666666666666,0.0
33546,2580,6,C,64,6.0500548854115275,243.9,0.5872222222222214,0.6006666666666666,0.5941666666666663,4.5137082116410776e-05,27701.951834862222,348621.565242321,30.939928187229928,88.99058536265255,3.096849240741708,27.43565020974193,9564888.029327143,0.00075850369610706,0.0002852395120893641,-891.028595747037,3.5036219372744815,-384.74933103977327,0.0,-0.2460150800732465,-0.16666666666666666,0.0
33650,2588,6,C,64,6.040247881004378,243.9,0.5872222222222214,0.5971111111111109,0.5926111111111106,4.5137082116410776e-05,27689.859395718697,348621.565242321,30.86690718182312,88.88785229656933,3.0966587729540485,27.417977729721443,9558792.44433968,0.0007584438664367835,0.00028616649922814404,-889.6389743287183,3.4480857509241893,-298.4351512649865,0.0,-0.3163879415588442,-0.3333333333333333,0.0
34482,2652,6,C,64,5.965212280447824,243.9,0.5872222222222214,0.5966666666666665,0.5921666666666662,4.5137082116410776e-05,27594.37545613637,348621.565242321,30.846086307121922,88.10501846795596,3.0952748876062,27.278228421315426,9509863.56912557,0.0007579630412334024,0.00029341107831594687,-878.9801556477911,3.5676144130627483,-272.87771284403215,0.0,-0.09130227890604437,-0.16666666666666666,0.0
34651,2665,6,C,64,5.950745553834452,243.9,0.5872222222222214,0.5944444444444442,0.5912777777777773,4.5137082116410776e-05,27575.34710673664,348621.565242321,30.804500536313853,87.9547403772431,3.0950231377184285,27.26223042569271,9504430.715559404,0.0007578896560466536,0.00029483942285283773,-876.9197916787273,3.541612456074088,-223.6667043102144,0.0,-0.2466204551485002,-0.3333333333333333,0.0
34845,2680,5,A6,32,7.32,154.7,0.7338888888888884,0.586777777777777,0.6605555555555549,2.0257276147463348e-05,55067.70170630164,1304955.478573564,34.31020595180537,103.11079053651886,3.1382927268542957,17.516301966083795,22858081.59604661,0.0007300748985815192,0.000307204546285129,-674.7587661380434,16.793837024773016,8076.596250257589,0.0,-0.02511035570999935,-0.16666666666666666,0.0
35184,2706,6,C,64,5.9068512462042415,243.9,0.586777777777777,0.5939999999999998,0.5906111111111105,4.5137082116410776e-05,27516.34097965801,348621.565242321,30.773359960134613,87.5000608425017,3.094289426323375,27.17679560331286,9474530.443860363,0.0007575881600116166,0.00029923765720317187,-870.6577938751759,3.596239011593237,-210.95861417739454,0.0,-0.12200446069038302,-0.16666666666666666,0.0
35340,2718,6,C,64,5.894502728887049,243.9,0.586777777777777,0.5935555555555553,0.5903888888888884,4.5137082116410776e-05,27499.389694886984,348621.565242321,30.76298901547863,87.37249772921196,3.094091235756632,27.16099606224434,9469034.48957893,0.0007575176181594057,0.00030049272894599376,-868.8933006650708,3.6016328813646514,-198.6067033519773,0.0,-0.13502695111305804,-0.16666666666666666,0.0
35496,2730,6,C,64,5.882380557387509,243.9,0.586777777777777,0.5899999999999996,0.5888333333333328,4.5137082116410776e-05,27482.59614321349,348621.565242321,30.69052112637853,87.24742192837877,3.0939002093879324,27.144178896403226,9463253.91869573,0.0007574454858256364,0.00030173249153715953,-867.1599405881503,3.5457462123023404,-112.98400636655836,0.0,-0.22350662736007085,-0.3333333333333333,0.0
35599,2738,5,A6,32,7.32,154.7,0.7338888888888884,0.5863333333333325,0.6603333333333327,2.0257276147463348e-05,54903.65365950562,1304955.478573564,34.29795140178219,103.11079053651886,3.1382927268542957,17.503419779724855,22841234.32710057,0.0007298315607594089,0.000307204546285129,-674.7587661380434,16.794492699828513,8076.93749390951,0.0,-0.014595835808794037,-0.16666666666666666,0.0
36444,2803,5,A6,32,7.32,154.7,0.7338888888888884,0.5858888888888879,0.6601111111111104,2.0257276147463348e-05,54729.33205332744,1304955.478573564,34.28570448675085,103.11079053651886,3.1382927268542957,17.49329101471992,22827994.80762664,0.0007295773605312103,0.000307204546285129,-674.7587661380434,16.792391356574385,8075.6169963132215,0.0,-0.008293296205949135,-0.16666666666666666,0.0
36458,2804,6,C,64,5.812649637767698,243.9,0.5858888888888879,0.5882222222222219,0.5872777777777771,4.5137082116410776e-05,27382.9718933264,348621.565242321,30.618276749505046,86.53081169713268,3.092869858367888,27.001570927131763,9413661.647479614,0.0007569227734654307,0.00030901532747437666,-857.1659116644001,3.6157542838155337,-76.06381081481048,0.0,-0.35682695915680873,-0.16666666666666666,0.0
37030,2848,6,C,64,5.775310364104827,243.9,0.5858888888888879,0.5877777777777774,0.5870555555555551,4.5137082116410776e-05,27327.437269399416,348621.565242321,30.607974227851066,86.14909328386747,3.0923666012238638,26.932015322837923,9389161.34130962,0.0007566386144152216,0.000313024015126614,-851.798253559565,3.6757294173977213,-63.76402029527952,0.0,-0.08605785578207491,-0.16666666666666666,0.0
37238,2864,6,C,64,5.762499847236691,243.9,0.5858888888888879,0.5873333333333329,0.5868333333333327,4.5137082116410776e-05,27308.0207053834,348621.565242321,30.59767621089076,86.0184546345709,3.0922018110813294,26.915748243960827,9383502.53567768,0.0007565532719693758,0.00031441731900986117,-849.9541289519975,3.681663344172765,-51.58181688795993,0.0,-0.09923353393753664,-0.16666666666666666,0.0
37406,2877,5,A6,32,7.32,154.7,0.7338888888888884,0.5836666666666658,0.6592222222222215,2.0257276147463348e-05,54546.06648648673,1304955.478573564,34.23679292184643,103.11079053651886,3.1382927268542957,17.48466473733763,22816829.680869143,0.0007293008350669638,0.000307204546285129,-674.7587661380434,16.752035736252612,8145.545928648702,0.0,-0.034668096070191425,-0.3333333333333333,0.0
37407,2877,6,C,64,5.7523938717551175,243.9,0.5836666666666658,0.5837777777777773,0.5846111111111105,4.5137082116410776e-05,27292.57009021749,348621.565242321,30.494942255459065,85.91551267620895,3.0920746627795896,26.89991517174311,9378182.157286836,0.0007564798779214193,0.00031552304471126833,-848.4984125920386,3.594190574282319,-3.03250778781272,0.0,-0.3136910376115876,-0.3333333333333333,-0.3333333333333333
38057,2927,6,C,64,5.716064465889008,243.9,0.5836666666666658,0.581555555555555,0.5830555555555549,4.5137082116410776e-05,27236.04071796645,348621.565242321,30.42329235842055,85.54630035283866,3.0916384615818906,26.74450603623445,9323914.454465102,0.0007560072880657927,0.00031954650931054245,-843.2586560227106,3.6782043200939256,33.288494210836156,0.0,-0.21825078456266667,-0.3333333333333333,0.0
39149,3011,6,C,64,5.664190156349938,243.9,0.5836666666666658,0.5797777777777773,0.5819444444444437,4.5137082116410776e-05,27152.57207043544,348621.565242321,30.37224538584804,85.02140654101588,3.0910727204847515,26.65530400551868,9292838.53287862,0.0007555493037241839,0.00032542631177805885,-835.7588686823336,3.716296760239281,93.52552602037744,0.0,-0.24173253378062926,-0.16666666666666666,0.0
40384,3106,6,C,64,5.619578010473068,243.9,0.5836666666666658,0.577555555555555,0.5810555555555549,4.5137082116410776e-05,27078.102925467603,348621.565242321,30.33148606656908,84.57215909921662,3.0906405207502985,26.586381967153873,9268725.02309691,0.0007550932554291343,0.00033061374505409833,-829.2922398481401,3.744705594011755,141.4078708329859,0.0,-0.1494395262967229,-0.3333333333333333,0.0
40551,3119,4,A5,16,9.46,161.2,0.84,0.7316666666666661,0.7862777777777775,7.874815891778237e-06,107782.17087639633,1919460.3552955475,43.02296728104547,130.57293475327975,3.265971235566071,23.495771263271212,45099375.16567104,0.0007481637778979666,0.00017651954690785603,-873.1410554199905,19.527105519041587,11580.595470830633,0.0,-0.03393702474998083,-0.3333333333333333,0.0
40565,3120,5,A6,32,7.32,154.7,0.7316666666666661,0.5818888888888879,0.6569999999999994,2.0257276147463348e-05,54099.43354849084,1304955.478573564,34.11504225538355,103.11079053651886,3.1382927268542957,17.439330890576652,22758059.14257713,0.0007283205599134027,0.000307204546285129,-674.7587661380434,16.675321501497155,8078.848743241316,0.0,-0.1461987411543158,-0.16666666666666666,0.0
41021,3155,6,C,64,5.602495543907019,243.9,0.5818888888888879,0.5753333333333328,0.5790555555555549,4.5137082116410776e-05,27048.909240188503,348621.565242321,30.240029561849063,84.40066720729324,3.090488462168313,26.490925577653147,9235488.483715815,0.0007547388029087468,0.00033263295536796033,-826.8120253784406,3.748586104252333,153.27715236105732,0.0,-0.19420497884477295,-0.3333333333333333,0.0
2405447,185034,5,A6,32,7.32,154.7,0.7316666666666661,0.5823333333333325,0.6567777777777769,2.0257276147463348e-05,56614.65889004836,1304955.478573564,34.10290834925665,103.11079053651886,3.1382927268542957,26.36022397496553,34398904.0203541,0.0003361882325925272,0.000307204546285129,-674.7587661380434,7.742695617742427,8479.617798198373,0.0,0.004216294239014632,0.16666666666666666,0.0
2405448,185034,6,C,64,6.685283318443063,243.9,0.5823333333333325,0.5748888888888883,0.5786111111111104,4.5137082116410776e-05,28327.607202862157,348621.565242321,30.21975290218937,95.85086752806757,3.1136368350381494,28.786349825393025,10035541.593821097,0.0003381983451694455,0.00023360852091883306,-979.2740630877948,1.433405199213624,185.70320277430858,-1.0,0.0007959064792888897,-0.16666666666666666,0.16666666666666666
2419955,186150,5,A6,32,7.32,154.7,0.7316666666666661,0.582777777777777,0.6569999999999994,2.0257276147463348e-05,56614.65798762284,1304955.478573564,34.11504225538355,103.11079053651886,3.1382927268542957,26.409649127939048,34463401.71266395,0.0003345690237736439,0.000307204546285129,-674.7587661380434,7.705404318665887,8454.455592818362,0.0,0.004196708018509232,0.16666666666666666,0.0
2419956,186150,6,C,64,6.685282739426907,243.9,0.582777777777777,0.5744444444444439,0.5786111111111104,4.5137082116410776e-05,28327.606751326173,348621.565242321,30.21975290218937,95.85086108998155,3.1136368159512715,28.793419035893177,10038006.076685978,0.0003365304021480824,0.0002336085613847696,-979.273984275355,1.4263359782858558,210.88329470430855,-1.0,0.0007919961241619276,-0.16666666666666666,0.16666666666666666
2434528,187271,5,A6,32,7.32,154.7,0.7316666666666661,0.5832222222222214,0.6572222222222215,2.0257276147463348e-05,56614.65708057963,1304955.478573564,34.12718360790802,103.11079053651886,3.1382927268542957,26.459076141106273,34527901.83249012,0.0003329500579311562,0.000307204546285129,-674.7587661380434,7.668118605757698,8429.293387552982,0.0,0.004177108479077489,0.16666666666666666,0.0
2434529,187271,6,C,64,6.685282157448164,243.9,0.5832222222222214,0.5739999999999994,0.5786111111111104,4.5137082116410776e-05,28327.606297479688,348621.565242321,30.21975290218937,95.85085461895487,3.11363679676674,28.800484943291806,10040469.408018792,0.0003348632386503896,0.00023360860205776435,-979.2739050596616,1.4192700604585935,236.06338581232362,-1.0,0.0007880853880960111,-0.16666666666666666,0.16666666666666666
2449179,188398,5,A6,32,7.32,154.7,0.7316666666666661,0.5849999999999992,0.6581111111111104,2.0257276147463348e-05,56614.656085591014,1304955.478573564,34.17582373023364,103.11079053651886,3.1382927268542957,26.50891525229005,34592763.34400244,0.00033133017664499666,0.000307204546285129,-674.7587661380434,7.667054724707488,8328.644961924738,0.0,0.054842536460833126,0.16666666666666666,0.0
2449180,188398,6,C,64,6.685281519042005,243.9,0.5849999999999992,0.5722222222222216,0.5786111111111104,4.5137082116410776e-05,28327.605799629004,348621.565242321,30.21975290218937,95.85084752051165,3.113636775722126,28.80755349726241,10042933.66200513,0.0003331954483772384,0.000233608646674338,-979.2738181633802,1.4122014960551683,336.783757840026,0.0,0.0007841730797804378,-0.16666666666666666,0.16666666666666666
2508433,192956,5,A6,32,7.32,154.7,0.7316666666666661,0.5854444444444437,0.6583333333333327,2.0257276147463348e-05,56614.65232199199,1304955.478573564,34.18800250115711,103.11079053651886,3.1382927268542957,26.70634519822617,34850577.284906104,0.00032485428386905816,0.000307204546285129,-674.7587661380434,7.4816681800805185,8303.482340558841,0.0,0.004078931092444493,0.16666666666666666,0.0
2508434,192956,6,C,64,6.685279104238242,243.9,0.5854444444444437,0.5717777777777772,0.5786111111111104,4.5137082116410776e-05,28327.603916481483,348621.565242321,30.21975290218937,95.85082067029285,3.1136366961198725,28.83578526383911,10052775.879182316,0.00032653431198619926,0.00023360881543891225,-979.2734894737433,1.3839696878182224,361.9638278217015,-1.0,0.0007685504855749897,-0.16666666666666666,0.16666666666666666
2523435,194110,5,A6,32,7.32,154.7,0.7316666666666661,0.5872222222222214,0.6592222222222215,2.0257276147463348e-05,56614.65135169001,1304955.478573564,34.23679292184643,103.11079053651886,3.1382927268542957,26.756225690167604,34915492.25102004,0.00032323427713487987,0.000307204546285129,-674.7587661380434,7.480713634615978,8202.833929178214,0.0,0.05490110143138919,0.16666666666666666,0.0
2523436,194110,6,C,64,6.685278481672873,243.9,0.5872222222222214,0.5699999999999994,0.5786111111111104,4.5137082116410776e-05,28327.603430982963,348621.565242321,30.21975290218937,95.85081374798544,3.113636675597476,28.842843333683447,10055236.478170384,0.0003248689974975243,0.0002336088589484729,-979.2734047336052,1.376911607557588,462.68418937271474,0.0,0.0007646443756348776,-0.16666666666666666,0.16666666666666666
2584132,198779,5,A6,32,7.32,154.7,0.7316666666666661,0.5894444444444437,0.6601111111111104,2.0257276147463348e-05,56614.6476931452,1304955.478573564,34.28570448675085,103.11079053651886,3.1382927268542957,26.95406986136333,35173740.78536972,0.0003167576724966232,0.000307204546285129,-674.7587661380434,7.331726850810472,8102.185136530129,0.0,0.03458453360777753,0.3333333333333333,0.0
2584133,198779,6,C,64,6.685276134278964,243.9,0.5894444444444437,0.5677777777777772,0.5786111111111104,4.5137082116410776e-05,28327.601600400165,348621.565242321,30.21975290218937,95.8507876473043,3.1136365982174765,28.871035475910325,10065064.881427445,0.0003182172187759522,0.00023360902300216283,-979.2730852193583,1.348719423719995,563.4045207190624,0.0,0.0007490403558354126,-0.3333333333333333,0.3333333333333333
2661703,204746,5,A6,32,7.32,154.7,0.7316666666666661,0.5912222222222214,0.6612222222222215,2.0257276147463348e-05,56614.64321716963,1304955.478573564,34.347015539767234,103.11079053651886,3.1382927268542957,27.201856310356174,35497019.99419122,0.00030866184409655703,0.000307204546285129,-674.7587661380434,7.145305920529719,7976.374177707914,0.0,0.055009169492911014,0.16666666666666666,0.0
2661704,204746,6,C,64,6.685273262410675,243.9,0.5912222222222214,0.5659999999999994,0.5786111111111104,4.5137082116410776e-05,28327.599360809214,348621.565242321,30.21975290218937,95.85075571499833,3.1136365035487366,28.906229204938978,10077334.19244006,0.000309913463388196,0.00023360922371033522,-979.2726943164987,1.3135256427383588,689.304917779684,0.0,0.0007295579891571655,-0.16666666666666666,0.16666666666666666
2725182,209629,5,A6,32,7.32,154.7,0.7316666666666661,0.5929999999999992,0.6621111111111104,2.0257276147463348e-05,56614.639732276446,1304955.478573564,34.39620265867378,103.11079053651886,3.1382927268542957,27.40011496335847,35755738.538550794,0.00030218511431475255,0.000307204546285129,-674.7587661380434,6.9962345175115255,7875.725438312254,0.0,0.05505832357997367,0.16666666666666666,0.0
2725183,209629,6,C,64,6.685271026443057,243.9,0.5929999999999992,0.5642222222222216,0.5786111111111104,4.5137082116410776e-05,28327.59761711444,348621.565242321,30.21975290218937,95.85073085327814,3.113636429842043,28.93434724861066,10087136.763309697,0.00030327918205557737,0.000233609379977073,-979.2723899688775,1.2854075575509931,790.0252224328508,0.0,0.0007139896065296012,-0.16666666666666666,0.16666666666666666
2789987,214614,5,A6,32,7.32,154.7,0.7316666666666661,0.594777777777777,0.6629999999999994,2.0257276147463348e-05,56614.63632612116,1304955.478573564,34.445513585848964,103.11079053651886,3.1382927268542957,27.59849981282696,36014621.76121894,0.0002957082582248118,0.000307204546285129,-674.7587661380434,6.847160728181954,7775.076722120657,0.0,0.05510818498295663,0.16666666666666666,0.0
2789988,214614,6,C,64,6.685268840998363,243.9,0.594777777777777,0.5624444444444439,0.5786111111111104,4.5137082116410776e-05,28327.595912816803,348621.565242321,30.21975290218937,95.85070655332716,3.113636357800888,28.96243374118263,10096928.334771462,0.0002966523511681293,0.00023360953271302876,-979.2720924981153,1.257321023503792,890.7455159252315,0.0,0.0006984363958652593,-0.16666666666666666,0.16666666666666666
2856170,219705,5,A6,32,7.32,154.7,0.7316666666666661,0.5983333333333326,0.6645555555555549,2.0257276147463348e-05,56614.63299912076,1304955.478573564,34.532108135250816,103.11079053651886,3.1382927268542957,27.796664048946155,36273324.419196464,0.00028923188158562637,0.000307204546285129,-674.7587661380434,6.735508929547237,7598.941851437557,0.0,0.024316215966695785,0.3333333333333333,0.0
2856171,219705,6,C,64,6.6852667063439375,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.594248124966,348621.565242321,30.21975290218937,95.85068281811758,3.113636287434076,28.990486040236497,10106707.985619957,0.00029003359404321526,0.0002336096818995084,-979.2718019406044,1.229268683019075,1067.0060500127026,0.0,0.0006828998256511008,-0.3333333333333333,0.3333333333333333
2924653,224973,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7864999999999998,7.874815891778237e-06,112790.58164493338,1919460.3552955475,43.04294112494847,130.57293475327975,3.265971235566071,35.477568979277365,68097391.59609525,0.00028670497030198376,0.00017651954690785603,-873.1410554199905,7.565578225411023,12068.592236007933,0.0,0.07727990246407263,0.16666666666666666,0.0
2924935,224995,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6961289372,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67342587698371,265281574.58445916,0.0002941449847884871,3.496405668931764e-06,-11735.977579289667,1.1697068813035116,18123.32696128919,0.0,,,
2924936,224995,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2857243164,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45163651119633,126608712.43467902,0.0002937235166927535,7.448569383604026e-06,-7840.128461874745,0.8761629749845667,9070.352857243173,0.0,,,
2924937,224995,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002817711,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27719010522684,169662142.34381676,0.00029262036372625105,2.006383546765765e-05,-4076.0598910407953,2.531876124529475,13598.307008453145,0.0,,,
2924938,224995,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.16376073126,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.773451910732746,119261330.2038216,0.00029066939749826176,5.7725552532224855e-05,-1959.0112934206848,4.4105350798989775,11331.058188036572,0.0,,,
2924939,224995,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161827867,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.496392621135314,68133434.48180482,0.0002866850315905782,0.00017651954690785603,-873.1410554199905,7.566797987833547,12018.463085769976,0.0,,,
2924940,224995,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969754963,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.059523602097645,36616202.04312009,0.0002826887151684576,0.000307204546285129,-674.7587661380434,6.5472896363269415,7649.2655235800485,0.0,,,
2924941,224995,6,C,64,6.685264588008438,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.59259615688,348621.565242321,30.21975290218937,95.85065926436256,3.11363621760529,29.018973930948526,10116639.493340576,0.0002833120679328016,0.00023360982994563407,-979.2715136042958,1.2007807502266274,1117.3661524039642,0.0,,,
2924942,224995,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.901579847225,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.021278065041127,4735564.880866978,0.00028392325556995284,4.056044941015559e-05,-2970.6376500640868,0.17948116000497905,-2180.172588777474,0.0,,,
2924943,224995,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.03536721545,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.42651208041,7762842.282268193,0.00028415963356686225,4.4295666870081605e-05,-1983.27938324508,0.4351887774023808,1138.7503536721554,0.0,,,
2924944,224995,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.933648623,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266716287182746,7640995.5405752435,0.00028406713179847837,1.886111517189719e-05,-3468.105642994859,0.2461726198861953,1127.1796682431159,0.0,,,
2924945,224995,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.07485807134,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.977790494192,15174764.211217238,0.0002838975326449539,8.75034127481544e-06,-5602.287087242983,0.30538404244214945,2258.2403742903584,0.0,,,
2924946,224995,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.6352307831,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.627087954376144,30140468.965770494,0.00028368750718749927,4.566973796643681e-06,-8017.479836123175,0.4285424520973038,4532.87817615392,0.0,,,
2924947,224995,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8737700316,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.10246559662319,59167115.31750707,0.0002833644840679868,2.872566546373143e-06,-9424.781461717725,0.727715858267139,9036.994368850164,0.0,,,
2924948,224996,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6961094718,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67343107308345,265281594.95333487,0.00029414367812865817,3.496405668931764e-06,-11735.977579289667,1.1697016851960598,18123.32696109453,0.0,,,
2924949,224996,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2857145744,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45164040364692,126608720.08101553,0.00029372221179169145,7.448569383604026e-06,-7840.128461874745,0.8761590825281899,9070.352857145752,0.0,,,
2924950,224996,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002769026,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27720134120808,169662175.6262384,0.0002926190651309474,2.006383546765765e-05,-4076.0598910407953,2.531864888531622,13598.307008307092,0.0,,,
2924951,224996,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.1637582972,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.77347144057069,119261378.95805857,0.0002906681104118012,5.7725552532224855e-05,-1959.0112934206848,4.410515550032322,11331.05818791487,0.0,,,
2924952,224996,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161706725,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.49714074621085,68134875.9656878,0.0002866840809474288,0.00017651954690785603,-873.1410554199905,7.566047003902567,12018.463085640891,0.0,,,
2924953,224996,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969694156,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.060039093571998,36616877.63979925,0.00028268780580429715,0.000307204546285129,-674.7587661380434,6.546771920059793,7649.265523497893,0.0,,,
2924954,224996,6,C,64,6.685264587618289,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.592595852617,348621.565242321,30.21975290218937,95.85065926002451,3.1136362175924286,29.01897925346569,10116641.348887583,0.00028331081212128954,0.00023360982997290078,-979.2715135511912,1.200775427701597,1117.366152391963,0.0,,,
2924955,224996,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.90157924075,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.02127886243444,4735565.006648216,0.00028392199416263586,4.056044941015559e-05,-2970.6376500640868,0.1794803626104624,-2180.172588754058,0.0,,,
2924956,224996,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.0353659924,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.42651401287036,7762842.77530557,0.00028415837175110284,4.4295666870081605e-05,-1983.27938324508,0.4351868449391354,1138.750353659925,0.0,,,
2924957,224996,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.9336462017,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266717380727897,7640995.816647028,0.0002840658699168583,1.886111517189719e-05,-3468.105642994859,0.24617152633939554,1127.1796682310096,0.0,,,
